,index,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,bp_rp,bp_g,g_rp,r_med_geo,MST_cluster,cluster num.,prob,mass,ruwe,rv_template_fe_h,has_epoch_rv,teff_gspphot,distance_gspphot,radial_velocity,azero_gspphot,ag_gspphot,ebpminrp_gspphot,source_id.1,r_med_photogeo,logg_gspphot,logg_gspspec,mh_gspphot,mg_gspphot,mh_gspspec,alphafe_gspspec,fem_gspspec,Gmg,L
554,720,84.4283010670863,8.920099716902293,2.614965761311078,1.0359920230557735,-2.447500727052955,15.88982,2.146411,1.0507336,1.0956774,376.34518,1,1,0.9977636758932314,1.0,1.144814,,False,3665.592,368.6408,,0.0669,0.0446,0.0292,3334808532140250880,372.32,4.4708,,0.3679,7.944,,,,7.977150034331928,0.055098526702775895
555,721,84.41524260877682,8.951446882455997,2.442989076301407,1.3883126688943532,-2.8498950380364034,14.033497,2.0062294,1.0054693,1.0007601,401.22568,1,1,0.948588252744879,1.0,1.3964609,-0.25,False,6001.5093,391.0222,25.292347,3.1497,2.4102,1.3354,3334809597291914880,402.15903,4.1602,,-0.7319,3.6657,,,,5.973104625262954,0.34894594019058306
556,722,84.33786872135742,8.947610201619309,2.535202629845243,1.4493780372331542,-2.462832158783742,18.445814,2.812439,1.5149841,1.2974548,403.52353,1,1,0.8847886625017664,1.0,1.0970589,,False,3130.348,298.5515,,1.0851,0.6581,0.4617,3334809769091336448,386.0262,4.8078,,0.261,10.3469,,,,10.46587738344886,0.005567356689963286
557,724,84.75970493263611,8.936766611475194,2.527159929015383,1.6152875587921955,-2.374800539306135,11.190751,1.0454426,0.43387413,0.61156845,390.057,1,1,0.9134914634511889,3.0,1.0862421,0.25,False,,,24.147455,,,,3334817603111130752,389.83664,,,,,,,,3.203914633602526,4.471303468644754
558,725,84.53977517134217,8.96720717777713,2.6262669656529685,1.3669691762480458,-2.35668097875838,14.199866,1.8074436,0.8575735,0.9498701,375.15652,1,1,0.9804837948851336,1.0,2.657173,-0.5,False,4142.2505,359.7687,28.609615,0.5974,0.4322,0.2335,3334829693441651456,373.03836,4.0783,,0.1446,5.9868,,,,6.296560354800968,0.2590453841185554
559,727,84.43947705070568,8.95626169184722,2.522636106123014,0.7995339756594025,-2.437964598495914,15.130421,2.5446053,1.376606,1.1679993,387.56677,1,1,0.9986001082967683,1.0,1.7271177,-0.25,False,,,30.095972,,,,3334832343438708480,388.24615,,,,,,,,7.139694037168205,0.11915777499289443
560,728,84.45893137229295,8.978598060932224,2.4354585408721983,0.9499589924711048,-2.364849675229717,12.117691,1.1147699,0.47135258,0.64341736,407.2741,1,1,0.9926782599408913,2.0,1.5491346,0.25,False,,,25.673313,,,,3334832476580230144,407.33386,,,,,,,,4.050594704596053,2.050038976382527
561,729,84.43182617802552,8.972280756071699,2.5408460356435927,1.110942654484289,-2.260133756404786,14.8460455,2.0284061,1.0077505,1.0206556,386.7214,1,1,0.9861510807379621,1.0,1.0574327,0.0,False,6003.6875,386.015,5.639177,3.1887,2.4387,1.3609,3334833099352950272,385.58398,4.3563,,-1.2465,4.4609,,,,6.870937247337151,0.15262479761470438
562,730,84.44738304084788,9.049859652734495,2.549977024079284,1.771194779621536,-2.185619506024008,17.32406,2.9195576,1.6790085,1.2405491,389.32755,1,0,0.8590538047279532,1.0,0.9844131,,False,3430.3647,273.2632,,1.0761,0.6794,0.4602,3334834091488253952,379.03473,4.7555,,0.2193,9.4196,,,,9.356741336756958,0.015463345706231516
563,731,84.54343284251884,9.04246162609342,2.450395913571106,1.184575936747156,-2.342544321672152,17.060081,3.1409426,1.8525009,1.2884417,401.92432,1,1,0.9848520775322381,1.0,1.0028489,,False,,,,,,,3334834645541376512,394.465,,,,,,,,9.006262297716464,0.02135477898173515
564,732,84.70713804310442,9.049230561547825,2.5313748189976866,1.392483928290111,-2.6565037168847003,14.923401,1.9253798,0.92513084,1.0002489,392.1962,1,1,0.991516211379768,1.0,2.2898154,0.5,False,3712.155,342.0471,9.120549,0.273,0.1922,0.1058,3334837600478851328,393.4769,4.0686,,-0.6654,7.0571,,,,6.940183278083477,0.14319461586935484
565,733,84.86740143132226,9.137721439752044,2.385234887346637,1.0249503319774669,-2.5443493519959537,17.553429,3.4623623,2.0913773,1.370985,410.8502,1,1,0.9979176913009496,1.0,0.9631011,,False,,,,,,,3334839314169551744,413.8497,,,,,,,,9.441084764376658,0.014307577078812866
566,735,84.8040342338093,9.201874914168805,2.4283420635030977,0.96299429544573,-2.40671668274189,18.665247,3.357277,1.9699764,1.3873005,413.42834,1,1,0.9982055185024991,1.0,0.96582973,,False,,,,,,,3334840688558217472,388.3597,,,,,,,,10.591796313639502,0.004957714056128425
567,736,84.67392060866351,9.24284761394,2.588522597166659,0.9176293954023524,-2.7660978277834305,15.175743,1.425149,0.5489836,0.8761654,378.83322,1,1,0.9992990697073979,1.0,3.9563558,,False,,,,,,,3334844571208712832,390.6175,,,,,,,,7.241002803093045,0.10854226470196894
568,737,84.17549465030282,8.82440684508855,2.5693900191117103,1.0282900523249614,-2.4613296211177995,16.86852,3.1437159,1.8612785,1.2824373,381.23816,1,1,0.9916046425341408,1.0,1.0590767,,False,3423.1692,393.4332,,1.3957,0.8661,0.6046,3334848045839215488,379.70865,4.2229,,0.1686,7.9734,,,,8.917670163783448,0.02317031480959524
569,738,84.1414902663946,8.855418261778567,2.584742978772607,1.2231494299557737,-2.546081316448389,16.824142,3.2423868,1.91856,1.3238268,378.97696,1,1,0.9702631198542009,1.0,1.0674717,,False,3409.0103,372.0475,,1.5515,0.954,0.6753,3334848385140730112,377.90707,4.1697,,0.1854,7.9525,,,,8.886228821385057,0.023851103195104237
570,739,83.95725181031027,8.796091695955464,2.5415922067501318,1.0217116158050157,-2.353717775788194,16.17882,2.6293516,1.4221382,1.2072134,387.93683,1,1,0.9627454002150149,1.0,1.0042784,,False,3583.0793,376.9044,,0.9734,0.6342,0.407,3334849695106693760,385.77945,4.2832,,0.0947,7.6082,,,,8.204349350749133,0.04469513564982962
571,740,83.94758893086089,8.810115828103022,2.544043053564464,1.1078209113250073,-2.625723571059663,11.026166,0.9510994,0.3889227,0.5621767,387.87323,1,1,0.9712764526167025,3.0,1.0813719,-0.5,False,5263.321,388.6435,26.418957,0.0563,0.0461,0.0249,3334849798185907584,387.49655,3.5598,5.01,-0.5499,3.0321,-0.0,0.24,,3.0537882836382817,5.134340732242281
572,742,84.23008854842793,8.952271842469237,2.6312738591112703,1.2640696409614505,-2.508356445428076,18.09372,3.675787,2.3025017,1.3732853,376.94766,1,1,0.9787355854055798,1.0,1.0161952,,False,,,,,,,3334855772483056512,377.73566,,,,,,,,10.194550255843401,0.007147923529646797
573,744,84.3008327578654,8.940114266098618,2.6654143680957563,0.9704919040537456,-2.187841746962812,17.994635,3.350008,2.0152817,1.3347263,374.90997,1,1,0.9954199283594437,1.0,1.0549457,,False,3429.2332,579.3394,,1.8612,1.1228,0.8245,3334856287879120768,331.5481,4.2029,,0.3945,7.9828,,,,10.123458672419947,0.007631616372191532
574,745,84.33046833300672,8.951862455554455,2.601742096962269,1.1830940010934232,-2.7306132944401047,6.072995,-0.24823236,-0.09985399,-0.14837837,378.58145,1,1,0.9925095600623174,3.0,1.0471284,,False,17784.512,454.8205,,0.0826,0.0831,0.0448,3334856322238658432,378.91415,3.7754,,0.3493,-2.3294,,,,-1.8506837798740365,470.19013385556195
575,746,84.3210677529708,8.95046096349067,2.5545303104866157,1.5558748128810458,-2.528308511930583,12.547536,1.2232437,0.53448296,0.68876076,388.31967,1,1,0.7541806671817445,2.0,0.9812641,,False,5023.903,377.1302,,0.4572,0.3628,0.194,3334856322238658688,388.32104,4.1182,,-0.3013,4.2981,,,,4.584091300601266,1.2541904217894972
576,747,84.25738574180576,8.962059195126066,2.576673531711038,1.1861553746949065,-2.372738252534644,15.532696,2.5429,1.3791733,1.1637268,381.1855,1,1,0.9806808516174373,1.0,1.0136644,,False,,,,,,,3334856532694555904,380.98026,,,,,,,,7.587992981465984,0.07885020148493532
577,748,84.26824366590543,9.046294043072203,2.51774718108727,1.2518396675103602,-2.32858468815964,17.378866,3.2501774,1.9591007,1.2910767,392.99152,1,1,0.9554970955724396,1.0,1.0033592,,False,3478.3289,482.4318,,1.48,0.9109,0.6538,3334858280744060288,393.19232,4.2851,,0.3867,7.9786,,,,9.383926591982338,0.015080973027482271
578,750,84.09585836991428,8.984281873642471,2.597889013664518,0.7588671474754533,-2.3042465832972967,17.715338,3.5659294,2.2058716,1.3600578,382.98837,1,1,0.998387070320871,1.0,0.94732136,,False,,,,,,,3334859620775275904,380.87756,,,,,,,,9.788440966589853,0.010390192967019393
579,751,84.12119021485219,9.01921058682612,2.7111118277193818,1.201425330735484,-2.1239822609796604,17.337196,3.4308863,2.070837,1.3600492,364.58603,1,1,0.9567490073255766,1.0,1.0261163,,False,,,,,,,3334860209186573184,362.82477,,,,,,,,9.502933158466446,0.013515332564409233
580,752,84.2192771057528,9.013309503596169,2.5205697710178137,1.0750412032634251,-2.5961381862897985,18.118353,3.784109,2.3835926,1.4005165,399.37283,1,1,0.9924996747629953,1.0,0.96964985,,False,,,,,,,3334860685927187328,394.60437,,,,,,,,10.125846617477574,0.007614850002427934
581,753,84.19845312555854,9.0433264025455,2.5502846322196757,1.2090981452913607,-2.445696876024065,17.114079,3.0742893,1.7958679,1.2784214,389.06372,1,1,0.9763297288834523,1.0,1.0205301,,False,3431.0015,442.1002,,1.3708,0.8531,0.5923,3334860960805118336,379.20245,4.2393,,0.1634,7.9794,,,,9.147022269432428,0.01875819698644589
582,754,84.19011012008139,9.072175004816042,2.6779107062937797,0.8274613622098916,-2.3812513112142875,15.035231,2.1321144,1.0098324,1.122282,367.34305,1,1,0.9994495511195965,1.0,1.8623945,,False,,,,,,,3334861824094249216,365.74664,,,,,,,,7.174211457833984,0.1154291285415996
583,755,84.12297511826966,9.067399372098132,2.51153882187705,1.168123182946571,-2.3817833846373038,12.721563,1.2994032,0.57177544,0.72762775,394.84674,1,1,0.9669577066120362,1.0,1.0412505,-1.0,False,5011.889,382.1387,22.641735,0.6376,0.5023,0.2689,3334861995892958720,395.1133,4.1171,,-0.2829,4.3036,,,,4.7212624780694625,1.1053377659649968
584,756,83.86098097747893,8.918583335581364,2.427508667265357,0.5952601945734739,-2.0437133729206933,9.15209,0.017383575,-0.005414009,0.022797585,407.02066,1,1,0.9397285367167179,3.0,1.0314803,0.25,False,,,13.0317545,,,,3334863645160463616,407.55106,,,,,,,,1.0778939460182304,31.684176331152358
585,757,83.86709663919999,8.922828762524228,2.522011690661802,1.6009649023078032,-2.1928759181994817,16.23963,2.945777,1.6865387,1.2592382,389.59753,1,0,0.9821580538541761,1.0,1.0039151,,False,3479.0105,347.4211,,1.2654,0.7966,0.5435,3334863675224354304,389.8924,4.164,,0.14,7.6857,,,,8.248365476962757,0.04291941652183143
586,758,83.79288812769812,8.925297636340051,2.52887358813435,0.955773982926536,-2.5791349131905066,16.459616,3.1909628,1.8859253,1.3050375,390.84344,1,1,0.9850981807214914,1.0,1.0504531,,False,3529.4077,345.368,,1.5081,0.9339,0.6624,3334864332352770688,388.46094,4.2358,,0.3994,7.7436,,,,8.474251603132007,0.03485775063673219
587,759,83.82956952732754,8.983606570444259,2.6185646511405944,1.1061909395386953,-2.695486499240713,18.411703,3.5029392,2.135172,1.3677673,379.60046,1,1,0.964609691794704,1.0,1.0592889,,False,,,,,,,3334867832752486528,360.2248,,,,,,,,10.50201950449093,0.005385080479904954
588,760,83.87748542963965,9.085820508384272,2.5369862388012416,1.89593915059528,-2.0705762386818507,16.770933,2.7598705,1.5516014,1.2082691,385.12415,1,0,0.9997925919870824,1.0,0.99057484,,False,3436.057,376.6546,,1.06,0.682,0.4422,3334870375373464832,392.0759,4.2196,,-0.3618,8.1469,,,,8.79252355757319,0.026001031472656876
589,762,83.96533944373627,9.066022964828004,2.624576632089714,1.027580096859127,-2.2720115494219955,17.27565,2.9658012,1.6843147,1.2814865,374.87958,1,1,0.9875732958411078,1.0,0.9948526,,False,3278.319,326.2597,,0.9824,0.6045,0.4309,3334872956649331072,373.60397,4.4398,,0.1494,9.0208,,,,9.370946288850629,0.015262352663063585
590,763,84.16592848325858,9.120986184306084,2.5295746629800564,1.368650466430377,-2.4754914643680435,12.018544,1.3000336,0.57627296,0.7237606,392.78564,1,1,0.8894306970683988,2.0,1.3222667,-1.0,False,5140.264,380.9358,21.65055,0.6526,0.5135,0.2727,3334874326742979968,392.30515,3.7308,4.95,-0.1768,3.5479,-3.53,0.09,,4.033781512895094,2.082031974512293
591,764,84.12844793192878,9.166923618436597,2.506271518542898,1.103791478211701,-2.2885424090149287,15.681941,2.3153896,1.1894827,1.125907,392.53265,1,1,0.977616643985971,1.0,1.0774186,,False,,,,,,,3334875529334273664,392.137,,,,,,,,7.6770815938997305,0.07263858280950225
592,765,83.946757688318,9.212674942114896,2.556206101025341,0.9498744812835868,-2.241461974188865,16.100557,2.4890966,1.3405876,1.148509,383.68442,1,1,0.9910092491130106,1.0,1.1260791,,False,3571.2888,366.3112,,0.9414,0.6244,0.3834,3334879583783434240,386.79037,4.1864,,-0.4283,7.6005,,,,8.138536335322048,0.047488173488253106
593,766,84.39855639039786,9.018192589211628,2.453739535401121,0.8399454167672458,-2.59066178521683,16.039087,2.3973818,1.1064148,1.290967,401.5345,1,1,0.9980822543538097,1.0,1.1154702,,False,3513.914,386.7202,,0.8942,0.586,0.3706,3334880481430017152,399.79938,4.0079,,-0.4229,7.419,,,,7.9882293022614235,0.05453913919690295
594,767,84.39923546068309,9.019422053747377,2.610980619941597,1.3589426232246655,-2.654504655919704,12.875364,1.5535936,0.7249203,0.82867336,379.71985,1,1,0.9780692679674394,1.0,1.2614499,-0.25,False,,,23.65465,,,,3334880481432156672,381.31897,,4.95,,,-2.78,0.01,,4.959382241375044,0.887660926784882
595,769,84.32938721296809,9.045732867501457,2.465295336090189,1.854442750237001,-2.2919056299303016,16.807253,2.7167463,1.5103226,1.2064238,401.90167,1,0,0.9621413377396564,1.0,1.05085,,False,3442.1362,429.0417,,0.9699,0.6258,0.4059,3334881512224315520,402.33667,4.1446,,-0.3836,7.9501,,,,8.766597770502733,0.02662936998870828
596,770,84.32814032286306,9.054637413264915,2.5505095958693733,1.1943239330258604,-2.147042837544085,18.310495,3.463087,2.0745487,1.3885384,392.27063,1,1,0.9517568933245704,1.0,0.92357546,,False,,,,,,,3334881542286946304,363.8638,,,,,,,,10.343629809156216,0.006230861191563784
597,771,84.51086842285801,9.110457915310992,2.425092664207106,1.743864364626846,-2.23433110240828,16.336773,2.5540047,1.3889446,1.16506,404.8425,1,0,0.7417900721844942,1.0,0.9969427,,False,3510.2239,403.9905,,0.93,0.6121,0.3816,3334883092772234240,406.7694,4.0505,,-0.5838,7.6203,,,,8.260414689505726,0.04244574143805885
598,772,84.301492641014,9.095328052590537,2.5578900157473274,1.249048377179207,-2.512401847353064,16.71751,2.9624968,1.7105503,1.2519464,385.0891,1,1,0.9827415184308093,1.0,0.9997558,,False,3468.5732,389.5373,,1.2021,0.7578,0.5161,3334884879478669568,381.37216,4.2868,,0.1537,7.9571,,,,8.756919333666794,0.026867809881119722
599,773,84.29711776516011,9.221686182293888,2.3986226245212325,2.08539116717215,-2.16329856758936,18.70467,3.3272228,1.9498234,1.3773994,425.7435,1,0,0.9990994525698181,1.0,1.0157082,,False,2971.8296,258.1606,,0.4681,0.271,0.2178,3334888379875103360,386.56195,4.8429,,0.6278,11.3481,,,,10.604479628793019,0.004900136166242226
600,774,84.35998855274427,9.234153521238325,2.5465842516227832,0.9428595706970504,-2.375334005011959,16.780657,3.016611,1.7502937,1.2663174,383.74872,1,1,0.9982809180004585,1.0,1.0012158,,False,3383.5024,315.8518,,1.1474,0.7153,0.4971,3334888659049851520,384.1889,4.4074,,0.1593,8.5247,,,,8.810447245108767,0.025575321508665025
601,775,84.54523524476794,9.16422207842182,2.6203057763691646,0.5262659595534612,-1.8277998258460015,18.77632,3.2976322,1.9014835,1.3961487,410.0908,1,1,0.9950668207000897,1.0,1.0252253,,False,2925.921,273.5779,,0.3934,0.2268,0.1871,3334889238868479744,361.66904,4.7533,,0.7817,11.3038,,,,10.868079871181084,0.003843864336865021
602,776,84.53053013209112,9.24222065658368,2.4953093677020237,1.346688157418992,-2.4923396774998783,16.696379,2.995267,1.733038,1.262229,398.37708,1,1,0.9827019509653557,1.0,1.0643785,,False,3571.8809,441.3215,,1.3467,0.8468,0.5855,3334891059934725120,394.68555,4.2049,,0.3545,7.5511,,,,8.682000984980958,0.028787211992553494
603,777,84.47221850197026,9.284528676376135,2.5315263523538394,1.8098217744748255,-2.116418993943284,17.244282,1.9663343,0.2485981,1.7177362,383.4683,1,0,0.874254609013752,1.0,0.969162,,False,,,,,,,3334894431486650624,409.1602,,,,,,,,9.261194263043073,0.016885825417179062
604,778,84.46290758709303,9.319168855565191,2.434209533161427,1.3122787915255598,-2.426903686771969,16.844587,3.1018105,1.8198261,1.2819843,403.71024,1,1,0.9747796385618669,1.0,0.9958496,,False,,,,,,,3334895290479324288,403.4275,,,,,,,,8.776376794653341,0.026390601091462264
605,779,84.57715137555303,9.341220584031284,2.5324921640751072,0.953235894199058,-2.452047697533281,16.779457,2.8733177,1.6389465,1.2343712,389.36176,1,1,0.9990668818884689,1.0,1.0964247,,False,3510.8945,413.5863,,1.169,0.7444,0.4977,3334895973377414272,391.04718,4.3237,,0.1544,7.9114,,,,8.7971975512984,0.025889340025342898
606,783,84.22061361010365,9.380564688063387,2.44561845552111,1.696331405468073,-2.469120889540526,17.089972,3.3607912,2.0300865,1.3307047,399.17444,1,0,0.8238414695040354,1.0,1.0512556,,False,3425.8386,329.8406,,1.6114,0.9829,0.7117,3334905460961800448,402.55942,4.4181,,0.404,8.428,,,,9.031915515367917,0.0208561332967179
607,784,84.19076906222891,9.376652267531812,2.461124435092212,1.0996460385942073,-2.300964570262797,14.830365,2.0632753,1.0444107,1.0188646,399.10187,1,1,0.9841846556566161,1.0,0.98085076,-0.25,False,,,31.13728,,,,3334906182516307456,395.93103,,,,,,,,6.7860328615000025,0.1650391033237082
608,785,84.2837167148663,9.461406662013008,2.5625523947317648,0.9021403221832712,-1.792175015762684,15.855872,2.4479885,1.3156614,1.1323271,381.5107,1,1,0.9862484074444177,1.0,1.0364918,,False,3560.1116,364.8387,,0.8311,0.5536,0.3386,3334912848305545856,382.4299,4.0409,,-0.5929,7.4218,,,,7.899235769363462,0.05919781705942923
609,787,84.30254026949824,9.50919340354628,2.569423352250953,1.0374343379802444,-2.1767774825159667,14.736504,1.9594793,0.9701834,0.98929596,381.90765,1,1,0.996665709579387,1.0,1.0388862,-0.25,False,4846.5576,353.515,25.271,2.1864,1.6273,0.8932,3334914703731415552,382.0177,4.261,,-0.9831,5.3284,,,,6.7856823344862764,0.16509239435633033
610,788,84.33402999950876,9.557024597101083,2.4843998490668437,1.0280489764310732,-2.2468505716070557,17.55375,3.5798244,2.1839466,1.3958778,394.77518,1,1,0.9954695417141803,1.0,1.0851436,,False,,,,,,,3334915317910258688,399.05807,,,,,,,,9.529857470945494,0.013184298028963428
611,791,83.47205667632893,7.927705217584676,2.4667693955543912,1.5706556909046074,-2.548786504715241,15.476479,2.2412825,1.1518898,1.0893927,396.7081,1,0,0.99969362057225,1.0,1.0550297,,False,3717.9043,383.8323,,0.8534,0.583,0.3395,3334276295496193920,396.07843,4.029,,-0.5591,6.8932,,,,7.437121758151301,0.0906048189208488
612,794,82.9912931373055,8.103123479282681,2.487588862958522,0.3272028797934181,-3.034931946161175,17.880722,3.5044498,2.1465855,1.3578644,397.7854,1,1,0.9966523476834539,1.0,1.0506281,,False,,,,,,,3334332164430991104,404.55386,,,,,,,,9.859615018954562,0.009730922022742117
613,796,83.89539981184248,7.902618888379541,2.5727116750700465,1.65625945893584,-2.6023452744852307,14.864564,1.9349432,0.9459295,0.9890137,382.37906,1,0,0.9968589319482309,1.0,1.2635533,0.5,False,4132.146,384.2915,27.48893,0.8702,0.6225,0.3389,3334454828697446016,383.76776,4.2193,,0.182,6.3152,,,,6.916519586818492,0.1463498107849245
614,799,84.84305780142189,8.208311264664497,2.504408891633623,1.8624404127673255,-2.3104758145849,9.541592,0.06286144,0.012976646,0.049884796,396.5954,1,0,0.9816873967384326,3.0,1.1955643,0.25,False,,,23.02475,,,,3334566124186216064,394.61273,,,,,,,,1.5351181851576374,20.794703191306876
615,800,84.75567055026072,8.278310669089137,2.6909734395349965,0.4101539336426873,-3.037346252616956,18.118544,3.5087357,1.9736099,1.5351257,370.5666,1,1,0.9998014700799118,1.0,2.4387789,,False,,,,,,,3334570449215924480,321.39713,,,,,,,,10.26809105604227,0.006679801816950508
616,802,84.46220543331815,8.345332011595385,2.4079268374835787,0.653641006819463,-2.4841934426507253,17.790974,3.190672,1.8895264,1.3011456,409.21744,1,1,0.9434473943292644,1.0,0.9370737,,False,3311.0476,361.7738,,1.055,0.6425,0.4741,3334585777956365824,438.21835,4.594,,0.4275,9.2882,,,,9.699190435852788,0.011280382487536855
